alt,mph
21500,490
14800,421
23250,359
36200,520
22150,479
26975,504
40250,527
24175,518
29850,536
32150,532
8075,320
29850,511
11275,410
15900,412
11375,343
17000,424
36275,525
23175,352
36300,523
8125,327
32200,523
23125,477
34300,458
40350,525
36125,529
34200,529
9575,361
33200,509
40275,525
24325,458
37400,523
24725,463
16400,424
12325,350
31225,490
27650,500
12650,391
35275,527
26175,281
38900,534
19550,470
11250,341
36225,546
26200,279
18575,359
36350,518
20100,348
30650,481
23125,534
11375,357
25200,465
34100,525
11900,288
38375,500
14975,251
19325,451
14000,396
27100,297
35225,527
29650,449
22825,447
26225,437
23650,504
30400,552
25800,506
36275,525
20975,490
27225,465
26850,463
25075,458
30525,523
10225,343
28700,532
38350,525
37250,516
36175,523
19850,283
30225,539
38250,523
26450,477
10150,364
31350,495
16300,414
19075,414
38350,543
19750,458
36325,518
25025,467
35175,433
10250,325
34150,417
19500,456
35225,529
34775,525
9875,331
33075,525
19975,437
33225,458
37400,529
22150,449
40275,527
21050,322
23150,479
33300,532
17000,430
40300,525
33825,504
36250,527
37225,513
34575,520
37350,532
26250,394
33575,527
29125,511
8075,325
15650,401
32225,479
35200,516
22100,479
21525,421
35250,525
19425,426
20475,361
22300,463
9850,373
24775,502
9075,320
21950,456
17075,405
28475,543
36150,536
10850,272
30500,456
25075,465
19400,424
32200,529
40325,532
27950,477
18925,258
24325,543
27300,497
22625,437
34125,523
29475,456
36275,529
9300,327
40325,532
35150,527
24850,458
36225,509
28600,534
32050,532
39225,523
14275,371
13925,371
21950,490
26375,449
35200,516
20675,481
21325,467
22900,479
35125,523
40325,525
26325,488
12325,343
41400,550
9775,350
30850,513
34125,529
18250,440
41325,532
17525,419
35075,518
35125,518
36075,532
34975,529
34175,527
26325,532
32975,536
34950,495
32950,532
39050,548
35325,511
20000,414
14075,421
40125,532
20900,486
41225,529
39850,382
24550,470
34075,506
26000,495
27200,495
25000,447
37075,536
30150,394
15200,405
11075,394
8800,336
35100,525
17300,442
40125,532
36025,523
26825,463
30250,516
18850,428
13900,394
13325,265
36025,525
14250,451
24375,516
19275,451
21675,433
39050,520
31050,534
40125,527
33600,518
20175,442
40175,532
30125,497
28100,506
24125,302
22775,481
33050,534
20600,440
9025,313
34100,518
15150,407
23275,412
27875,382
16275,401
34075,518
23125,437
23275,458
18075,481
20375,488
19700,412
37050,506
38100,532
27225,315
33800,525
19125,456
13475,366
37025,511
30850,513
34125,518
38425,384
19075,426
35075,509
12675,410
23125,421
32100,518
25775,493
24825,320
32100,541
34175,500
24200,412
30625,410
14400,433
27325,412
36125,520
28250,470
27325,490
28175,513
23350,435
19150,382
15125,272
17550,440
34050,539
34125,523
24900,352
21125,495
36125,518
23300,325
29225,511
34125,543
20225,292
15600,391
33100,541
28875,523
22325,511
34075,516
22150,304
34125,518
25525,463
14625,361
19650,447
10500,368
13925,378
25500,493
34075,518
34200,500
36175,513
31525,447
28225,490
10150,313
35125,513
29550,488
19075,453
21275,440
15475,426
13000,384
19100,398
21200,458
34525,509
19125,398
38175,532
19075,479
22225,336
23150,435
40175,525
14025,451
20575,315
16000,414
10325,329
8225,322
34175,506
24725,470
22550,481
30250,534
13975,382
10475,336
27225,497
34125,525
31100,541
35250,488
22225,315
38125,511
18650,375
24275,518
28875,504
34075,483
10375,355
23200,481
19200,456
38700,472
21575,472
34200,518
10850,382
31925,509
23850,472
40150,518
37150,518
36450,546
35150,513
23075,465
20950,424
41175,534
12950,384
31750,523
29675,511
18825,440
22175,463
21500,412
11625,435
37150,525
20950,442
16500,318
36175,532
26050,516
19250,444
11775,382
17050,424
36175,516
26800,481
27825,520
35125,509
23625,453
38125,525
19150,437
40200,529
14225,440
35200,520
29625,504
38200,520
40100,536
24125,458
30900,500
23775,472
20175,304
18550,311
35775,516
37150,490
10425,334
40100,516
22150,355
38150,527
16775,440
21250,364
8325,313
35375,488
16100,315
27425,481
10025,338
28750,525
11850,405
29725,481
27375,518
18225,463
37225,536
36200,529
37150,504
23225,447
35250,488
13050,334
36200,523
10900,334
32300,490
19250,456
21275,396
29125,502
15375,375
14850,430
37125,497
39100,525
36200,518
34225,504
35250,477
16475,378
37275,488
40225,529
24325,511
30275,539
40150,523
19250,442
34200,523
21500,442
27225,525
17275,419
26275,479
9450,336
38150,523
22300,442
22275,451
33425,495
9300,334
26300,520
36150,516
10400,329
37100,513
16550,417
36150,511
16075,456
24175,456
23950,453
37000,511
25825,483
22375,444
36325,497
9200,341
12025,315
40250,525
26375,506
39250,513
24275,447
20400,493
29950,493
21875,523
26250,488
12300,378
21875,444
8725,315
24600,465
11525,380
8525,331
39200,513
22925,426
12800,382
40300,520
9875,311
28375,495
36375,516
21250,483
10975,341
25275,449
33975,516
8850,327
30700,490
37375,495
15675,417
36400,518
15650,410
22300,444
22750,453
14850,394
21850,495
38325,504
15625,433
34400,504
28525,543
22100,502
27675,472
36450,511
21250,430
9050,325
40275,529
39400,541
18775,440
37350,529
34725,548
34625,546
15975,477
35575,525
32575,518
20350,428
30875,518
33975,506
35675,502
24475,474
24450,481
37625,440
21875,424
36575,470
17025,428
26600,504
37600,504
27200,479
25400,493
20700,341
37625,504
24825,368
31650,534
22625,477
19400,500
20275,391
9725,338
26950,474
39650,518
27600,458
9900,336
39625,513
11125,267
27575,350
30575,523
39700,516
11225,373
21500,426
10625,361
14075,424
30600,546
35675,527
23475,488
33675,527
30675,523
33675,497
30625,541
14050,426
27525,465
21575,405
32925,541
16925,435
23950,477
23600,477
33700,516
26625,500
23750,451
39925,532
14275,433
20650,449
19050,506
23525,456
21000,426
28625,493
29750,378
31675,513
23075,495
39775,525
11725,382
33750,488
16100,334
14275,410
34675,518
28625,500
34725,527
20550,539
19450,373
25050,378
11300,387
21975,477
26750,444
23075,483
35625,506
18375,407
30650,532
37375,398
24725,516
10350,380
28600,474
34750,536
23550,456
23450,479
34700,523
28675,529
33675,500
32675,527
27300,281
37800,509
16100,382
19425,449
31600,493
12950,396
15475,336
30600,536
9750,336
30625,334
30725,539
31600,490
30125,506
31475,262
32650,523
29350,536
22450,345
31750,520
32700,506
29675,518
11175,338
30550,527
36475,504
16250,371
30125,504
20850,433
38625,472
35700,506
35000,497
30625,486
20125,437
16325,373
30575,527
12850,350
16100,318
39750,516
8800,313
35750,504
27550,334
39750,525
20950,410
16100,380
24400,463
39700,516
10325,334
33050,488
12500,391
24250,470
21900,444
37775,518
33625,502
12350,410
18550,453
32750,546
10175,336
32650,518
12300,382
37675,513
8225,313
11600,387
19525,421
20175,458
8175,285
32650,506
37725,504
22350,442
32625,511
30575,525
28575,529
36600,529
34600,401
23975,479
12975,430
26475,495
10650,380
30600,536
30550,532
14100,437
30650,534
24525,313
19350,253
8075,253
30600,548
9000,283
30625,539
31625,497
23475,292
25625,430
11500,373
31650,389
12375,389
10850,343
40725,523
9050,308
27475,430
29575,504
8450,334
37700,541
39775,534
31900,513
16575,361
22000,493
21700,414
18975,440
30550,527
19225,447
27575,488
21350,456
40650,523
19350,437
31250,534
26400,495
17475,463
23425,311
29550,488
39750,513
29050,534
18975,419
13500,396
26425,488
26575,513
20750,437
28450,541
19225,414
26975,525
23500,456
21900,502
28450,546
16500,421
16750,419
39675,532
9975,361
36650,527
32475,509
34375,504
30500,511
25575,456
21550,398
19600,426
19250,435
38500,539
34550,529
26525,534
11025,348
30375,527
16350,428
28425,511
14875,421
39750,527
13875,424
30450,495
19025,417
32450,543
23725,465
27950,488
21575,470
13150,403
9425,338
37575,513
18825,419
28375,541
16450,426
22625,465
25325,534
30450,534
19125,525
30400,495
21925,426
14025,435
34425,525
30400,506
28425,502
29425,500
19800,417
28800,520
14875,424
38500,527
9850,352
39550,532
9400,302
10150,343
20000,433
35325,532
17200,414
26075,534
38450,546
36650,527
37425,513
21625,546
37500,543
23175,444
25175,458
19700,412
35200,490
24125,467
11025,338
27750,527
26100,467
22325,504
35250,493
29300,444
37450,532
13925,396
28000,502
16200,428
18225,407
28850,511
24900,481
22200,527
24025,403
17775,421
18800,481
34525,525
30100,493
35175,509
22400,421
31475,495
18200,410
9900,251
16325,428
9700,253
26000,500
31025,481
37225,525
30800,513
40225,495
23075,458
19625,424
24950,440
10775,403
24125,421
37350,518
23950,465
14950,428
22850,414
21075,368
39175,509
16725,401
29025,495
34150,493
38125,511
35125,525
29725,523
37175,520
38150,509
21075,426
37150,532
23925,472
39200,516
31025,373
40975,477
22925,430
39225,523
35275,518
35100,534
30000,502
36200,539
20050,426
35150,525
19925,470
18975,410
24425,520
23925,516
20725,458
26075,488
32550,527
34025,529
22750,449
27000,509
29025,546
34100,516
34025,527
20500,500
37175,488
28000,486
38125,525
36175,534
38300,529
25025,421
30000,490
22325,502
36175,516
22225,447
40200,463
23600,453
24050,424
40175,543
23075,463
35075,525
23925,483
12925,279
23975,449
19500,391
26975,513
40150,456
36025,529
18500,421
22150,477
12000,343
32650,527
39275,513
27925,516
22400,449
25825,467
11850,375
40200,534
35000,546
20950,449
21850,458
24025,470
35050,518
32050,539
29950,506
32425,534
25000,534
15625,465
36025,516
36800,396
14125,424
27900,488
22575,428
20850,401
22550,451
37150,495
34050,527
36125,527
31650,493
25950,488
38150,520
35950,527
29075,506
38025,532
23950,456
28450,488
21275,543
33000,532
41200,490
23975,502
15100,368
23800,387
27550,513
34975,529
33025,527
18600,433
22700,440
10275,378
36050,543
26925,424
26850,493
38050,520
27750,368
23475,509
37050,504
24850,516
38125,539
23900,449
38250,539
20800,359
19450,378
18950,426
39075,525
23975,488
39125,527
38100,529
29350,523
13375,391
37100,532
10300,343
23675,433
37175,532
17675,428
8525,341
34050,504
23400,516
30100,483
41200,532
39075,497
39075,527
20750,437
26975,495
16450,389
28175,506
31850,502
29725,481
33725,536
10375,336
37125,518
33850,536
21050,467
40025,500
8750,320
23200,458
34925,500
19525,396
24575,493
38050,523
16575,412
9575,341
10075,334
39075,525
21375,518
38100,532
35900,543
22125,449
18475,387
25550,479
14150,396
40050,511
25450,497
35925,520
27900,486
41150,536
16200,387
13300,433
19075,308
27325,426
19275,433
33950,532
33950,513
13825,403
15675,410
21425,509
15950,417
15875,391
22500,421
9650,325
27475,488
36075,520
23575,529
8900,329
36000,523
19050,474
36000,520
21550,451
29200,500
30425,506
24425,474
27275,509
37125,509
22650,435
17025,387
35850,520
29875,523
24450,451
11825,348
25025,451
22175,493
16725,424
23500,470
35000,532
9650,329
20925,453
19850,433
21450,440
40100,529
26600,424
24100,451
37650,534
29525,516
24350,458
38050,509
9575,331
35850,513
32075,529
31350,548
29950,552
16375,440
24175,456
28650,442
23975,481
38075,523
32775,504
31025,472
21675,470
33650,486
16100,419
37150,509
12000,412
36200,523
20925,481
11975,433
21650,437
18100,477
41175,518
25025,486
29375,486
40075,527
25225,483
41200,529
38025,518
23725,447
12200,281
21575,440
21925,463
27250,477
26025,375
16050,364
23575,453
25275,506
40075,529
28250,477
36050,513
36050,516
39125,529
38075,523
19275,262
30225,493
24850,442
8925,329
23300,320
17425,398
40125,532
31125,352
28050,509
18750,391
36075,525
23125,463
12225,387
17000,440
10750,366
20675,483
18675,424
19400,414
40100,525
20350,430
30225,509
39200,474
11675,336
28250,506
20475,424
16350,308
22075,437
24625,442
22000,453
23000,451
39175,520
20725,447
37175,453
15525,405
37075,518
34050,506
26125,449
33875,509
28300,481
39200,516
37200,529
37100,472
35225,518
25325,495
39100,520
26300,543
27450,506
11025,251
32075,495
34125,525
39175,516
18575,447
34125,525
33150,502
23325,447
14600,403
20350,315
32100,414
27875,506
36125,516
24350,470
40125,523
37125,520
41100,472
34125,523
25575,497
8500,331
14500,447
34475,527
28175,523
35125,504
33100,511
22400,511
22225,442
31075,368
14050,391
28375,497
29950,520
33050,518
23825,437
24050,518
27325,458
22025,442
22325,345
37075,520
19425,472
32975,442
9275,341
41200,548
26475,479
28975,504
25200,463
8750,329
33075,477
28075,495
27200,511
28675,428
28225,470
28600,458
38075,523
36125,523
19250,433
39175,541
11375,359
31150,477
27175,444
29275,509
37150,518
16075,426
24900,470
28250,500
27250,407
25075,414
22050,424
28225,513
39150,520
20800,373
12975,380
23475,495
23325,495
9450,329
31150,506
39175,497
20575,433
20300,371
23250,472
29750,502
41150,536
40150,516
13175,449
37175,525
32075,511
18225,435
24325,470
41100,516
23050,449
34125,497
29350,481
40200,479
30050,502
36075,486
37075,518
17625,285
10725,322
8475,320
30350,414
32300,506
21275,474
25875,532
25525,527
12400,368
22500,437
25925,449
11825,334
32325,523
23650,410
26450,486
23600,523
34150,518
32300,513
35300,497
24350,453
11975,384
20675,435
24825,463
25925,488
24375,470
36225,511
21400,403
22600,435
25550,463
8500,327
10375,329
37275,552
37225,550
35175,513
25725,523
32175,518
39225,534
25375,497
19150,447
30025,504
41225,527
37100,506
37200,520
35175,500
30350,527
22475,451
19250,405
25250,458
19875,417
13050,389
22775,453
34125,520
25000,440
36200,525
29450,495
27650,504
16000,442
21575,410
37200,509
20275,426
23750,430
27750,442
35200,500
20300,456
22875,495
10025,322
25350,442
24750,424
22075,493
23450,527
32225,516
33800,490
31900,497
16725,453
23675,329
38175,523
25000,516
22650,442
40225,511
21150,433
24800,453
19175,417
31200,534
40175,490
19300,433
19325,428
23650,424
22825,486
32300,456
12800,382
19675,449
24350,451
33225,516
31375,506
35275,520
35300,529
29350,483
25525,502
8350,315
24700,479
13950,477
10975,394
21600,325
34325,523
23625,322
36225,523
15775,389
30775,534
16325,410
28350,516
23950,470
31300,355
11750,368
34400,534
29450,488
14650,430
19950,463
25375,479
28150,474
18675,424
24300,437
21500,444
24350,458
33300,504
22350,465
24125,412
10975,378
38325,518
35225,511
10775,345
8900,336
34325,520
36300,511
31300,534
20350,444
36275,520
37675,398
20250,472
21250,437
36250,532
19275,442
9875,336
18250,430
12600,426
22350,479
22525,449
26525,483
32275,527
39275,513
25475,375
33275,511
11350,338
27425,444
31425,506
27400,308
34650,506
25025,481
35325,509
20825,463
23500,486
37400,481
16525,394
9950,341
36375,497
20875,488
36275,488
21650,465
18925,412
31450,523
23325,451
23300,479
8400,327
21200,311
24975,456
12625,338
25975,456
32300,511
21050,467
35350,500
10475,334
35400,525
18225,428
10750,331
27000,490
35350,518
29375,506
16375,352
9325,322
13450,345
14525,391
9525,331
37000,523
25350,497
24325,465
14050,359
37375,513
19325,433
37675,368
38725,541
9450,336
31425,497
22400,311
18075,414
31400,518
23100,479
26500,341
22075,470
32350,532
10025,398
23225,453
36325,525
27025,502
40475,458
19350,433
40375,500
8400,325
18600,442
28500,479
30475,509
25250,497
12450,389
34375,488
14975,435
25700,500
21425,394
18300,417
31475,509
19825,477
12375,389
26450,539
21475,513
21425,493
20775,449
10700,412
31475,504
12900,403
24350,378
35425,500
37450,504
23800,488
38400,513
19325,419
37725,513
36300,509
19100,456
36450,516
9100,325
35525,529
12350,355
27050,467
17125,428
24200,509
21275,426
15100,426
25300,511
40400,516
35475,516
21875,506
10075,325
28700,493
21650,447
31750,523
36550,504
10725,352
19500,493
34500,534
32575,520
37500,520
16750,384
25050,428
30125,490
9050,336
38500,490
19425,456
9175,338
30525,502
25675,546
10525,341
20450,451
14050,428
31350,506
24175,506
36625,516
30600,525
13475,394
21275,497
10175,366
35650,495
36625,516
37600,509
39475,534
23025,430
34625,516
21100,435
37675,527
9225,320
36700,516
39650,527
37675,497
18375,410
25200,472
37625,506
35675,511
35625,500
37625,516
33650,488
35725,465
15275,437
31675,504
27275,479
27600,472
32650,520
21225,449
37300,504
19800,412
18975,410
28700,483
37750,472
27875,497
25900,451
19725,391
35700,497
30625,481
10075,327
39650,463
21550,396
37875,497
9975,396
40600,504
37725,497
28650,516
28675,490
39625,497
28650,490
28700,495
9275,331
28700,477
27250,463
28650,490
37725,509
20050,426
23550,456
27625,481
19025,424
24575,463
39725,504
23550,456
29700,516
26600,479
30650,481
27650,493
37900,523
21750,371
29775,509
37800,516
39750,527
28725,523
23775,474
20000,435
34750,506
28700,534
23650,410
28650,490
32725,518
37725,513
24600,495
20425,481
20150,410
24450,481
34825,527
39750,506
33775,513
30850,529
19925,458
27675,534
21350,447
27650,486
27650,502
18900,412
34750,506
26550,486
24175,458
16325,414
28750,516
28625,513
22600,451
29375,509
22425,449
25425,467
22450,447
37675,511
39750,506
33475,543
25575,467
28550,495
37700,502
27025,470
27550,497
39600,500
34675,474
29625,520
26675,463
28525,516
21125,428
28525,490
26575,488
27600,504
22975,453
19300,426
20700,453
34650,536
38650,444
19100,463
23375,453
33650,506
19925,433
32150,525
32775,493
24475,338
23400,520
35600,493
24400,437
21700,451
23075,488
28550,495
28600,292
41050,451
27550,465
29600,500
28575,483
39925,506
23375,479
40500,543
24475,534
36575,516
23875,463
25475,497
31525,490
20125,419
39250,536
32425,525
32500,502
21275,483
40475,516
31550,465
28450,548
18475,256
35450,518
39500,523
29475,543
39375,509
38500,518
31225,513
19075,430
21775,426
31550,509
38475,518
26325,428
30450,509
28500,299
19475,490
41425,520
26450,477
28425,506
32450,518
35450,541
37375,539
36400,511
30425,532
28625,490
24350,497
28375,546
29400,527
28375,518
28325,472
19700,398
20625,477
